-2.	0.
-1.99	0.015186744334656856
-1.98	0.023199827402526723
-1.97	0.02984864687023308
-1.96	0.03576166434414242
-1.95	0.04119027452444993
-1.94	0.04626631523238062
-1.93	0.051069467702758595
-1.92	0.055652383603488675
-1.91	0.060052068602474515
-1.9	0.06429573914951288
-1.89	0.06840412148092094
-1.88	0.07239344100226115
-1.87	0.07627668766511439
-1.8599999999999999	0.08006445615294232
-1.85	0.08376552383440931
-1.84	0.0873872602986662
-1.83	0.09093592496882269
-1.82	0.09441688813685507
-1.81	0.09783479826399832
-1.8	0.10119371073602143
-1.79	0.10449718842683456
-1.78	0.10774838128404206
-1.77	0.11095009006151263
-1.76	0.11410481790445792
-1.75	0.11721481250873221
-1.74	0.12028210088225935
-1.73	0.12330851823934114
-1.72	0.12629573219716939
-1.71	0.1292452631775846
-1.7	0.13215850171853977
-1.69	0.1350367232499535
-1.68	0.1378811007744893
-1.67	0.14069271580596124
-1.66	0.14347256784986206
-1.65	0.14622158265710405
-1.6400000000000001	0.14894061943991685
-1.63	0.15163047720533765
-1.62	0.15429190033490292
-1.6099999999999999	0.1569255835175403
-1.6	0.15953217612513018
-1.5899999999999999	0.16211228610592385
-1.58	0.1646664834592801
-1.57	0.16719530334553753
-1.56	0.1696992488768297
-1.55	0.17217879362800453
-1.54	0.17463438390124184
-1.53	0.17706644077329348
-1.52	0.1794753619503373
-1.51	0.1818615234521042
-1.5	0.18422528114411227
-1.49	0.18656697213442902
-1.48	0.18888691604932756
-1.47	0.1911854162004299
-1.46	0.19346276065441254
-1.45	0.19571922321503699
-1.44	0.19795506432612991
-1.43	0.20017053190315295
-1.42	0.20236586210014332
-1.4100000000000001	0.20454128001805796
-1.4	0.20669700035989974
-1.3900000000000001	0.20883322803742704
-1.38	0.2109501587337492
-1.37	0.21304797942565878
-1.3599999999999999	0.21512686886916757
-1.35	0.2171869980513585
-1.3399999999999999	0.21922853061136494
-1.33	0.2212516232330115
-1.3199999999999998	0.22325642601141144
-1.31	0.22524308279559493
-1.2999999999999998	0.22721173150905596
-1.29	0.22916250444992478
-1.28	0.23109552857232746
-1.27	0.23301092575034565
-1.26	0.2349088130258746
-1.25	0.23678930284155647
-1.24	0.23865250325987342
-1.23	0.24049851816938458
-1.22	0.24232744747901797
-1.21	0.24413938730124654
-1.2	0.24593443012491303
-1.19	0.24771266497840666
-1.18	0.24947417758384036
-1.17	0.2512190505028216
-1.1600000000000001	0.2529473632743711
-1.15	0.2546591925454948
-1.1400000000000001	0.2563546121948791
-1.13	0.2580336934501468
-1.12	0.25969650499907243
-1.1099999999999999	0.261343113095133
-1.1	0.2629735816577385
-1.0899999999999999	0.26458797236746595
-1.08	0.26618634475659214
-1.0699999999999998	0.2677687562952076
-1.06	0.26933526247316547
-1.0499999999999998	0.27088591687811014
-1.04	0.2724207712698085
-1.03	0.273939875650993
-1.02	0.27544327833491294
-1.01	0.27693102600977765
-1.	0.2784031638002596
-0.99	0.2798597353262204
-0.98	0.2813007827588079
-0.97	0.2827263468740641
-0.96	0.28413646710417717
-0.95	0.28553118158649865
-0.94	0.2869105272104437
-0.9299999999999999	0.28827453966238054
-0.9199999999999999	0.2896232534686153
-0.9099999999999999	0.2909567020365624
-0.8999999999999999	0.2922749176941971
-0.8899999999999999	0.2935779317278711
-0.8799999999999999	0.294865774418572
-0.8699999999999999	0.2961384750767037
-0.8599999999999999	0.2973960620754573
-0.8499999999999999	0.29863856288283985
-0.8400000000000001	0.2998660040924252
-0.8300000000000001	0.301078411452886
-0.8200000000000001	0.30227580989636277
-0.81	0.303458223565726
-0.8	0.3046256758407775
-0.79	0.3057781893634432
-0.78	0.30691578606200054
-0.77	0.30803848717438204
-0.76	0.3091463132705984
-0.75	0.31023928427431735
-0.74	0.31131741948363595
-0.73	0.31238073759107937
-0.72	0.3134292567028614
-0.71	0.3144629943574356
-0.7	0.3154819675433664
-0.69	0.3164861927165515
-0.6799999999999999	0.3174756858168176
-0.6699999999999999	0.31845046228391843
-0.6599999999999999	0.3194105370729577
-0.6499999999999999	0.32035592466925933
-0.6399999999999999	0.32128663910270855
-0.6299999999999999	0.3222026939615826
-0.6199999999999999	0.3231041024058918
-0.6099999999999999	0.32399087718025077
-0.5999999999999999	0.32486303062629573
-0.5900000000000001	0.3257205746946649
-0.5800000000000001	0.32656352095656227
-0.5700000000000001	0.32739188061491376
-0.56	0.32820566451513655
-0.55	0.3290048831555321
-0.54	0.32978954669731736
-0.53	0.3305596649743075
-0.52	0.3313152475022611
-0.51	0.3320563034879024
-0.5	0.33278284183762596
-0.49	0.33349487116590304
-0.48	0.33419239980339005
-0.47	0.33487543580475804
-0.45999999999999996	0.33554398695624454
-0.44999999999999996	0.3361980607829435
-0.43999999999999995	0.33683766455583614
-0.42999999999999994	0.33746280529857503
-0.41999999999999993	0.3380734897940254
-0.4099999999999999	0.3386697245905759
-0.3999999999999999	0.3392515160082201
-0.3899999999999999	0.33981887014442014
-0.3799999999999999	0.34037179287975694
-0.3699999999999999	0.3409102898833729
-0.3599999999999999	0.34143436661821436
-0.34999999999999987	0.3419440283460783
-0.33999999999999986	0.3424392801324677
-0.33000000000000007	0.3429201268512642
-0.32000000000000006	0.343386573189219
-0.31000000000000005	0.3438386236502687
-0.30000000000000004	0.3442762825596805
-0.29000000000000004	0.3446995540680307
-0.28	0.3451084421550193
-0.27	0.3455029506331282
-0.26	0.345883083151122
-0.25	0.34624884319739774
-0.24	0.3466002341031878
-0.22999999999999998	0.3469372590456146
-0.21999999999999997	0.34725992105060643
